11.0, 22.1
22.1, 44.2
44.2, 88.4
88.4, 176.8
176.8, 353.6
353.6, 707.1
707.1, 1414.2
1412.2, 2828.4
2828.4, 5656.9
5656.9, 11313.7
11313.7, 22627.4
